id,lat,lon,generation,fuel
56015,30.910985,-84.547304,316,petroleum
56016,46.7289,-117.1514,454,naturalgas
56018,33.1661,-86.2825,29378,naturalgas
56025,42.1817,-92.4663,153,petroleum
56026,37.3767,-121.9508,885049,naturalgas
56031,44.3204,-88.208889,1579023,naturalgas
56032,40.6439,-73.5683,105539,petroleum
56035,35.7269,-77.9228,154,petroleum
56036,37.8258,-122.2961,24261,biomass
56038,38.985844,-76.935478,150724,naturalgas
56039,33.9986,-118.2219,225,naturalgas
56041,33.9986,-118.2219,868214,naturalgas
56046,34.1786,-118.3153,1702201,naturalgas
56050,39.2833,-76.5,3,naturalgas
56051,33.7684,-118.2141,301868,naturalgas
56052,39.790739,-79.002047,86810,wind
56053,39.310555,-87.992592,90,petroleum
56054,43.978486,-92.851078,108104,wind
56055,20.765833,-155.996111,32,petroleum
56059,35.9269,-79.9858,48,petroleum
56062,35.798462,-80.942709,48,petroleum
56063,35.3036,-81.5225,43,petroleum
56064,35.7208,-81.66243,38,petroleum
56067,35.8308,-80.2486,35,petroleum
56068,42.8492,-87.8336,6820940,naturalgas
56069,43.9603,-88.9158,20401,otherrenewable
56070,43.0933,-89.3822,497,petroleum
56073,42.02771,-91.7111,9,naturalgas
56074,41.9244,-91.63852,2,petroleum
56075,38.1381,-121.8053,331412,wind
56076,33.582793,-86.779866,13707,naturalgas
56078,37.4878,-120.8956,1468675,naturalgas
56079,34.5136,-91.5331,30960,biomass
56080,37.4139,-121.9433,32810,naturalgas
56081,34.850781,-98.577311,272342,wind
56090,33.9328,-117.855,4501,naturalgas
56092,44.5492,-99.5,142024,wind
56093,41.2874,-110.5556,402876,wind
56094,36.603967,-99.340047,282083,wind
56097,34.63566,-104.04733,489441,wind
56098,47.396944,-97.060555,50,petroleum
56099,46.327169,-98.898356,179616,wind
56100,43.9742,-92.0597,46,petroleum
56102,39.82144,-111.89345,2497439,naturalgas
56104,44.1988,-94.003,355278,naturalgas
56106,41.2736,-103.6983,28800,wind
56108,30.2554,-92.0433,7250,naturalgas
56111,32.94793,-101.147784,498645,wind
56112,33.9141,-116.5914,70313,wind
56113,29.4289,-98.3433,48211,otherrenewable
56116,38.6658,-88.4625,45,petroleum
56117,38.6714,-88.4894,40,petroleum
56118,38.6714,-88.4894,28,petroleum
56119,40.4903,-74.3156,81206,otherrenewable
56120,34.181111,-80.267778,43349,otherrenewable
56121,34.103056,-80.790556,10992,otherrenewable
56122,34.103056,-80.790556,39252,otherrenewable
56123,43.6383,-96.391944,35295,wind
56124,45.2879,-122.9627,131011,naturalgas
56125,34.2253,-119.0858,2157,water
56126,39.7503,-92.5,3,petroleum
56127,39.748975,-92.384476,86677,naturalgas
56128,39.761389,-92.453333,3,petroleum
56129,34.8894,-81.0725,79,petroleum
56131,34.4364,-83.0464,95,petroleum
56132,34.4364,-82.3642,98,petroleum
56134,37.9369,-121.3294,10894,naturalgas
56135,37.7315,-121.116,32150,naturalgas
56138,41.6014,-93.5765,40,petroleum
56139,29.7336,-91.4431,9225,naturalgas
56141,40.6097,-73.7622,21433,petroleum
56142,44.011,-96.0446,220214,wind
56143,33.9636,-117.4528,49084,naturalgas
56144,33.9308,-117.2933,1124,naturalgas
56146,55.4889,-133.1339,818,petroleum
56147,55.4886,-133.1408,15,petroleum
56148,44.368056,-100.380833,177,petroleum
56149,44.8186,-91.3717,4456,otherrenewable
56150,32.3478,-81.1817,7328125,naturalgas
56151,38.6803,-94.4824,3073,naturalgas
56152,28.988761,-95.395417,1710735,naturalgas
56153,43.983462,-96.011809,37735,wind
56160,41.7194,-89.0492,76778,wind
56162,42.4489,-99.8917,194809,wind
56163,40.7119,-112.1225,596613,naturalgas
56164,44.3356,-93.290556,329751,naturalgas
56166,43.751826,-87.878056,11417,naturalgas
56169,40.24,-74.2553,7048,naturalgas
56170,34.1425,-117.4274,9758,otherrenewable
56171,34.0372,-117.5569,2086,otherrenewable
56172,43.3897,-95.2997,154742,wind
56173,37.7033,-102.6231,400799,wind
56174,44.0667,-96.0667,156516,wind
56176,40.380556,-88.960278,1,petroleum
56177,40.0614,-111.7294,358690,naturalgas
56181,41.5092,-83.3606,38,petroleum
56182,36.060514,-91.919802,6808,otherrenewable
56184,40.1519,-122.2014,12269,naturalgas
56185,37.1073,-120.2485,45190,naturalgas
56188,40.736611,-73.388424,134961,petroleum
56189,41.0372,-73.5564,3534,petroleum
56190,43.5969,-84.7669,33144,naturalgas
56192,46.153955,-123.40658,126658,naturalgas
56194,42.4622,-92.6264,31,petroleum
56195,45.943,-118.591,107566,wind
56196,40.7889,-73.9069,3307582,petroleum
56199,43.9897,-96.2236,6898,wind
56200,43.9931,-96.2186,6723,wind
56201,43.984444,-96.219444,7013,wind
56202,43.980278,-96.223333,6865,wind
56203,43.988611,-96.215556,6169,wind
56204,44.0364,-96.0736,6808,wind
56205,44.0236,-96.0789,6657,wind
56206,44.0197,-96.1183,6634,wind
56207,43.651389,-95.368611,6861,wind
56208,43.651389,-95.3825,4481,wind
56209,44.0508,-96.0933,7171,wind
56210,43.651389,-95.3755,7006,wind
56211,32.3606,-100.3389,125722,wind
56212,32.3472,-100.3703,323607,wind
56213,37.701956,-121.613708,25538,wind
56214,33.875,-116.625,5448,wind
56215,43.4,-95.6333,1912,wind
56223,46.158402,-123.40596,187,naturalgas
56224,40.7461,-116.5297,1424286,petroleum
56225,36.4725,-101.3278,729,wind
56226,41.3786,-83.7383,14262,wind
56227,46.17894,-123.172039,1943131,naturalgas
56228,34.6584,-112.4008,4926,solar
56229,32.229922,-110.952797,47690,naturalgas
56231,33.7036,-84.1494,3,petroleum
56232,32.8769,-117.166389,89425,naturalgas
56233,32.747058,-100.954661,889803,naturalgas
56234,40.8142,-72.9403,2397688,naturalgas
56237,40.331667,-111.754167,4358737,naturalgas
56238,45.3735,-98.098689,66097,naturalgas
56239,36.6697,-119.7404,259701,naturalgas
56240,32.311556,-100.061589,385083,wind
56241,44.536688,-92.915528,20298,naturalgas
56242,46.6494,-97.6431,109,petroleum
56243,46.591456,-95.564825,3,other
56244,45.222003,-96.619888,25,petroleum
56245,45.585,-95.9042,3,petroleum
56247,44.8283,-93.1167,153,petroleum
56248,30.187508,-90.983963,557243,naturalgas
56249,34.968651,-79.921738,117736,naturalgas
56250,42.8586,-77.0872,75682,otherrenewable
56251,42.5539,-95.3283,537302,wind
56252,42.5644,-93.6369,589084,wind
56253,37.112092,-113.516581,77404,naturalgas
56255,46.4211,-117.8331,453219,wind
56258,21.996451,-159.375803,210818,petroleum
56259,42.625239,-73.750021,2725095,naturalgas
56260,35.9861,-79.9497,26,petroleum
56261,35.7736,-80.2594,60,petroleum
56262,35.28914,-81.205219,35,petroleum
56263,35.4039,-80.16,91,petroleum
56265,55.563333,-132.891111,5875,water
56266,43.2039,-88.4083,11,petroleum
56269,44.0587,-92.5119,19,petroleum
56270,32.303889,-100.021667,404579,wind
56271,37.763653,-121.614392,58266,wind
56273,35.5094,-98.7346,407731,wind
56274,45.221111,-96.637222,64,petroleum
56275,35.0925,-118.3952,3203,wind
56276,35.0772,-118.3811,22907,wind
56277,38.8608,-84.6556,22761,otherrenewable
56278,38.4192,-82.7236,12733,otherrenewable
56279,37.035,-84.0933,19605,otherrenewable
56280,37.7258,-85.7258,11799,otherrenewable
56283,30.1694,-91.9923,11928,naturalgas
56284,35.040833,-120.636667,25329,naturalgas
56288,37.2875,-80.0771,102,petroleum
56289,37.2794,-80.0447,117,petroleum
56290,43.7853,-75.5753,813135,wind
56291,32.214024,-100.05712,2309100,wind
56292,34.842311,-79.736087,48869,naturalgas
56293,34.980556,-103.353889,316680,wind
56295,32.705556,-116.3425,139936,wind
56296,43.7938,-94.8499,367631,wind
56297,41.25,-89.5708,147864,wind
56298,38.7928,-121.3811,538616,naturalgas
56299,41.235278,-75.753056,66929,wind
56300,39.382222,-74.4475,20834,wind
56301,43.4195,-111.8294,183793,wind
56302,35.06094,-118.292406,158538,wind
56303,37.5797,-96.5503,567081,wind
56304,33.9716,-103.8604,402646,wind
56307,43.554778,-92.724139,60767,wind
56308,42.858056,-114.949444,24775,wind
56309,38.6359,-90.1809,17240,naturalgas
56311,32.290833,-100.4219,448344,wind
56312,41.8805,-110.0904,682327,naturalgas
56313,37.5035,-79.3006,4869,water
56314,37.5035,-79.3006,5418,water
56317,42.099417,-113.38245,78799,geothermal
56318,38.5,-77.75,3340,otherrenewable
56319,44.2919,-105.3811,697290,naturalgas
56320,40.983,-102.9647,196705,wind
56321,39.390843,-119.754593,149748,geothermal
56322,47.036269,-120.206494,650563,wind
56323,43.2094,-78.9836,31533,otherrenewable
56324,42.8025,-73.7378,37019,otherrenewable
56325,64.028056,-145.719444,121,petroleum
56326,32.974554,-102.743607,124863,naturalgas
56327,38.8014,-84.3447,21329,otherrenewable
56328,36.1855,-94.2841,28552,naturalgas
56329,21.3025,-158.101667,36573,biomass
56333,38.21921,-80.89061,145356,water
56335,34.8661,-98.6056,545294,wind
56336,34.8147,-105.0108,263987,wind
56337,32.3122,-100.5303,720417,wind
56338,40.4792,-88.7989,582524,wind
56339,35.3636,-80.1939,72,petroleum
56340,35.3778,-81.38,54,petroleum
56341,35.4769,-81.2736,39,petroleum
56342,35.5772,-81.2081,51,petroleum
56343,34.973274,-80.540038,11,petroleum
56344,35.7631,-81.6964,30,petroleum
56345,35.0853,-80.8947,25,petroleum
56346,34.2506,-116.9025,3,naturalgas
56347,43.692647,-88.329742,176921,wind
56348,36.7106,-99.8906,14,petroleum
56349,31.8414,-102.315,630858,naturalgas
56350,29.2878,-96.0683,1592158,naturalgas
56351,37.8641,-99.7528,476587,wind
56355,42.630513,-93.206389,621597,wind
56356,33.8912,-117.6085,17583,naturalgas
56357,47.1167,-100.7333,171190,wind
56359,45.571,-120.593,222978,wind
56360,45.652457,-120.209783,215245,wind
56361,45.8877,-120.2896,517272,wind
56362,38.12,-121.85,397828,wind
56367,38.473056,-77.9925,91,petroleum
56368,38.7528,-77.4767,24,petroleum
56369,39.85,-79.138,97984,wind
56371,40.8944,-104.0206,842744,wind
56372,32.236944,-100.4833,249477,wind
56374,30.304994,-97.707675,26993,naturalgas
56376,39.6189,-90.8461,3094,wind
56377,46.5725,-109.7531,489637,wind
56378,18.9742,-155.6914,103590,wind
56379,42.1169,-95.1292,362419,wind
56380,36.637733,-99.601869,379362,wind
56383,43.3608,-93.2978,217718,wind
56386,43.3597,-93.3208,91779,wind
56391,43.8794,-88.2708,350944,wind
56392,47.152847,-101.197716,180425,wind
56394,32.039,-101.22,425923,wind
56395,32.6256,-99.4928,575256,wind
56397,41.2025,-76.068333,5909,naturalgas
56399,43.233,-72.1455,66642,wind
56400,27.383889,-80.3775,1862817,naturalgas
56404,37.3811,-93.3514,17855,otherrenewable
56405,35.799798,-114.98173,118804,naturalgas
56406,48.4481,-122.4331,159064,otherrenewable
56407,26.6986,-80.3747,19764,naturalgas
56408,41.3017,-89.6236,6271,wind
56409,44.0256,-96.4303,5666,wind
56410,44.0247,-96.4369,5665,wind
56411,44.015,-96.4367,5584,wind
56412,44.0211,-96.4406,5839,wind
56413,44.0208,-96.4331,5586,wind
56414,44.502778,-95.175,22928,wind
56415,43.575,-94.446667,23075,wind
56416,43.7092,-82.9633,163051,wind
56417,41.835,-87.9014,2680,otherrenewable
56418,42.1019,-87.8811,1013,otherrenewable
56419,41.6336,-87.6011,4347,otherrenewable
56420,39.9333,-83.0667,9,petroleum
56421,39.9667,-83.1167,6,petroleum
56422,39.95,-83.015833,3,petroleum
56423,39.975,-83.0917,6,petroleum
56424,43.61407,-92.59882,320129,wind
56426,42.1661,-72.5381,49495,otherrenewable
56427,42.7083,-89.0208,13924,otherrenewable
56428,36.9178,-121.8156,17541,otherrenewable
56429,38.5992,-75.4342,30975,otherrenewable
56430,39.0339,-75.7233,28736,otherrenewable
56432,35.291944,-102.303056,655215,wind
56433,35.248006,-118.175356,283265,wind
56434,42.490341,-113.926605,61263,wind
56435,42.436804,-113.925536,33975,wind
56437,42.460629,-114.017297,59015,wind
56439,42.840556,-114.989722,38403,wind
56440,42.7975,-114.998611,35321,wind
56441,42.681944,-114.989167,65089,wind
56442,42.870278,-114.967778,32787,wind
56443,42.836854,-114.969342,30056,wind
56445,40.092192,-104.887844,246999,naturalgas
56446,37.805,-121.6672,91212,wind
56447,20.257252,-155.850382,32516,wind
56448,46.54422,-67.8111,132558,wind
56449,20.81421,-156.551,108980,wind
56450,41.643611,-89.173056,146651,wind
56451,40.383889,-78.579444,202479,wind
56456,35.6644,-89.9489,3626619,petroleum
56457,32.92544,-101.219397,311362,wind
56458,32.728333,-103.309444,2705124,naturalgas
56459,44.2667,-96.3444,574438,wind
56460,37.6735,-102.8622,240923,wind
56461,42.3883,-122.7911,20339,otherrenewable
56462,41.8911,-88.2711,2157,naturalgas
56463,40.8028,-86.3678,22329,otherrenewable
56464,40.4311,-85.0056,16697,otherrenewable
56465,40.885556,-86.704444,49421,otherrenewable
56466,46.3747,-117.7772,542305,wind
56467,37.63466,-122.13381,2247152,naturalgas
56468,45.5836,-120.5042,800260,wind
56469,41.435556,-122.376944,52280,otherrenewable
56470,40.855,-76.1292,71682,wind
56471,34.205556,-119.246944,26692,naturalgas
56472,34.0903,-117.5343,14044,naturalgas
56473,34.0053,-117.5604,16530,naturalgas
56474,33.8073,-117.9832,29409,naturalgas
56475,33.9296,-118.1046,19464,naturalgas
56476,38.0175,-121.7587,3242261,naturalgas
56478,39.251076,-91.640071,110839,naturalgas
56479,31.991442,-101.302637,265943,wind
56480,44.634722,-90.134444,2169,naturalgas
56481,37.690304,-105.880501,16601,solar
56482,35.0361,-114.1594,52057,naturalgas
56483,32.5144,-99.6564,614093,wind
56484,32.318221,-100.176986,705214,wind
56485,45.653745,-120.603414,1142486,wind
56487,45.815467,-120.341883,544463,wind
56488,38.879936,-98.160159,382167,wind
56489,35.9714,-94.0014,473,naturalgas
56491,38.7486,-77.4908,73,petroleum
56493,36.127092,-84.344168,51140,wind
56494,43.6861,-92.6272,358122,wind
56495,39.2175,-79.2094,604750,wind
56497,38.9303,-99.3617,42027,naturalgas
56498,43.460012,-116.47254,4915,water
56499,48.318,-111.1018,55631,water
56500,39.5603,-119.5108,240964,naturalgas
56501,42.5842,-94.7467,935484,wind
56502,38.445883,-96.065247,271565,naturalgas
56503,42.8333,-86.0053,71,naturalgas
56504,42.8167,-86.0333,38,naturalgas
56505,35.848561,-90.725377,25108,naturalgas
56506,32.7204,-100.9952,451608,wind
56509,40.7931,-111.9038,180105,naturalgas
56510,39.9589,-76.4442,14614,otherrenewable
56511,39.9894,-75.04,9227,otherrenewable
56512,40.3664,-76.4931,15907,otherrenewable
56513,40.0975,-75.2428,200,naturalgas
56516,39.8586,-105.2256,59623,naturalgas
56517,42.730291,-94.664394,41,petroleum
56518,29.6383,-82.34,23708,naturalgas
56519,37.2894,-80.07,55,petroleum
56520,43.0889,-88.7567,44463,otherrenewable
56521,43.3864,-93.5589,28784,otherrenewable
56522,30.928333,-85.426111,28268,otherrenewable
56523,34.8364,-92.1656,34406,otherrenewable
56524,30.3344,-97.6217,34293,otherrenewable
56525,45.4533,-91.3583,19048,otherrenewable
56526,42.5831,-78.4864,47803,otherrenewable
56527,42.5144,-71.8839,27238,otherrenewable
56528,32.5397,-96.6653,43940,otherrenewable
56529,39.5678,-89.3683,26041,otherrenewable
56530,39.6522,-104.7161,20558,otherrenewable
56531,37.0719,-76.4272,37575,otherrenewable
56532,39.3661,-122.27,2480830,naturalgas
56533,34.2356,-118.3806,3,otherrenewable
56534,33.782023,-117.472735,21946,otherrenewable
56535,34.2822,-118.7944,13976,otherrenewable
56536,40.4535,-95.4683,128913,wind
56537,40.2572,-94.6722,127169,wind
56538,40.4144,-95.54,10188,wind
56539,38.4564,-85.8375,14852,otherrenewable
56540,39.373189,-119.764507,47276,geothermal
56541,39.388722,-119.748908,135447,geothermal
56542,59.4072,-135.3408,8640,water
56543,43.9358,-95.9222,29180,wind
56544,43.9578,-95.1306,46422,wind
56545,34.6875,-82.9525,272,petroleum
56546,35.4869,-80.8558,19,petroleum
56548,35.7481,-81.6072,12,petroleum
56549,35.7811,-81.3928,12,petroleum
56550,35.3833,-80.8328,67,petroleum
56551,35.5406,-80.6117,50,petroleum
56552,35.7972,-80.8542,45,petroleum
56553,35.7766,-81.6643,35,petroleum
56554,40.7461,-112.0339,25663,otherrenewable
56555,40.1006,-94.4869,132924,wind
56556,37.03385,-88.615862,6044,naturalgas
56557,36.4983,-101.4958,30970,wind
56558,36.4886,-101.4597,33742,wind
56559,36.4417,-101.3497,26996,wind
56560,36.4144,-101.3864,252875,wind
56561,36.4453,-101.8761,30235,wind
56562,36.4669,-101.8222,31558,wind
56563,40.986,-103.436,618722,wind
56564,33.649722,-93.811944,4422641,naturalgas
56565,32.51947,-93.760125,3302550,naturalgas
56568,36.260278,-115.0544,31202,solar
56569,33.238842,-115.504456,77957,naturalgas
56570,35.1161,-118.3789,14100,wind
56571,39.3908,-76.4042,6828,otherrenewable
56572,40.621582,-75.310236,28730,otherrenewable
56573,47.152847,-101.197716,185523,wind
56575,42.8167,-78.8675,46824,wind
56577,44.1508,-96.1361,8392,wind
56578,44.290556,-96.433333,3893,wind
56579,44.2851,-96.4257,3853,wind
56580,43.6558,-94.1536,3436,wind
56581,43.6558,-94.1564,3720,wind
56582,44.3144,-96.3317,4253,wind
56583,44.287778,-96.433333,3765,wind
56584,44.314722,-96.325833,4165,wind
56585,44.2851,-96.43325,3906,wind
56586,43.5811,-95.78,3945,wind
56587,43.5833,-95.7781,3894,wind
56588,43.586111,-95.776111,3853,wind
56589,43.581111,-95.775833,3869,wind
56590,43.586111,-95.780278,4173,wind
56591,47.4983,-111.4392,22928,wind
56592,32.3983,-100.6481,406486,wind
56593,32.4694,-100.6664,591896,wind
56594,42.9086,-75.5697,96450,wind
56595,44.3197,-96.3317,4284,wind
56596,44.2919,-105.3806,838977,naturalgas
56597,37.7814,-90.4156,3,petroleum
56598,37.7881,-90.4336,3,petroleum
56600,37.7608,-90.4526,3,petroleum
56602,32.739294,-100.738949,163043,wind
56603,30.4193,-95.0118,324191,naturalgas
56604,30.3038,-94.2526,152562,naturalgas
56605,48.63,-98.315,432923,wind
56606,48.21,-104.391667,64063,naturalgas
56607,47.933621,-101.269189,469379,wind
56608,43.886389,-98.7875,682024,wind
56609,44.388889,-105.460833,3277439,coal
56610,44.290833,-96.526667,358799,naturalgas
56611,31.474378,-96.957149,6479705,coal
56613,40.941,-103.259,592088,wind
56614,40.4792,-88.7989,585864,wind
56615,32.93695,-117.113669,18530,water
56616,34.503158,-110.334953,170106,naturalgas
56617,43.852778,-96.018333,749210,wind
56618,44.8914,-74.0061,186202,wind
56619,44.8914,-74.0061,176555,wind
56620,42.5367,-78.3047,206554,wind
56621,36.640278,-99.500556,310018,wind
56622,41.2294,-89.5572,168556,wind
56623,45.085221,-117.816273,293320,wind
56624,43.6183,-95.4253,15711,wind
56625,43.6292,-95.4169,15586,wind
56626,43.6181,-95.4172,14670,wind
56627,43.6247,-95.4314,14635,wind
56628,43.5958,-95.3833,15632,wind
56629,41.5444,-73.0417,24750,naturalgas
56630,47.5747,-92.5917,66610,wind
56633,42.5456,-77.4967,78400,wind
56634,42.45,-77.52,181942,wind
56635,43.83,-83.2064,132504,wind
56636,43.0272,-115.4656,41453,wind
56637,43.0536,-115.4803,44719,wind
56638,32.2878,-100.1,512171,wind
56639,36.654114,-120.579727,40932,naturalgas
56640,41.090583,-89.639811,419040,wind
56643,44.942889,-93.096559,173800,naturalgas
56644,32.2353,-101.8367,395352,wind
56645,43.4303,-95.4167,336118,wind
56646,43.917,-95.954,5958,wind
56647,43.400278,-88.481111,156777,wind
56648,35.3919,-101.53,334130,wind
56649,32.4081,-100.1286,346882,wind
56650,44.0025,-98.590833,217577,wind
56651,40.4381,-78.5436,160009,wind
56654,40.8981,-121.8036,295512,wind
56659,43.663056,-82.746944,304058,wind
56661,27.0011,-97.5994,717474,wind
56665,35.529778,-99.814456,446681,wind
56666,45.781825,-120.521151,216762,wind
56667,20.7667,-156.9233,1767,solar
56668,39,-77.0939,148774,naturalgas
56669,45.959325,-98.946325,702923,wind
56670,48.083625,-100.9215,33694,wind
56671,39.707893,-79.958974,3755228,naturalgas
56673,34.105,-101.0986,233493,wind
56674,30.0381,-96.9875,90967,naturalgas
56677,43.0003,-92.62,240820,wind
56679,40.695,-87.4886,178015,wind
56680,38.3847,-75.6344,14708,petroleum
56681,37.3097,-78.0589,29409,petroleum
56682,36.7639,-77.8108,48875,petroleum
56683,37.438889,-77.128611,38321,petroleum
56684,37.3517,-77.4969,31365,petroleum
56686,37.6711,-76.76,64128,petroleum
56687,39.8014,-77.7883,14096,petroleum
56688,35.1681,-77.2267,27322,petroleum
56690,40.5553,-76.3886,5996,petroleum
56692,37.7036,-77.6639,102,petroleum
56693,36.7858,-76.2019,2337,petroleum
56694,46.7392,-119.1122,16144,water
56695,47.5025,-119.2917,406333,water
56696,46.378381,-119.254522,6047,water
56697,46.378469,-119.254443,8275,water
56698,47.6164,-119.2992,108158,water
56699,40.0853,-78.8633,62100,wind
56700,39.8794,-78.9183,110650,wind
